fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019
37057,NC,"Davidson County, NC",53924,18.5,35.79512,-80.206525,167609
37059,NC,"Davie County, NC",63828,22.9,35.92936,-80.542542,42846
37061,NC,"Duplin County, NC",44929,11.1,34.9344,-77.933543,58741
37063,NC,"Durham County, NC",65541,47.5,36.03659,-78.877919,321488
37065,NC,"Edgecombe County, NC",40784,12.7,35.91706,-77.602655,51472
37067,NC,"Forsyth County, NC",53054,33.8,36.13167,-80.257289,382295
37069,NC,"Franklin County, NC",57371,21.3,36.08824,-78.28309,69685
37071,NC,"Gaston County, NC",56542,20.6,35.29334,-81.177256,224529
37073,NC,"Gates County, NC",54204,14.4,36.44214,-76.702355,11562
37075,NC,"Graham County, NC",45813,13.5,35.34811,-83.830909,8441
37077,NC,"Granville County, NC",54300,22.3,36.29988,-78.657634,60443
37079,NC,"Greene County, NC",44648,10.5,35.48193,-77.681667,21069
37081,NC,"Guilford County, NC",55820,35.3,36.07907,-79.788665,537174
37083,NC,"Halifax County, NC",38727,14.4,36.25144,-77.644842,50010
37085,NC,"Harnett County, NC",55619,20.7,35.36864,-78.87161,135976
37087,NC,"Haywood County, NC",51612,25,35.5571,-82.972807,62317
37089,NC,"Henderson County, NC",61651,31.8,35.33642,-82.479634,117417
37091,NC,"Hertford County, NC",42374,14.6,36.36352,-76.981616,23677
37093,NC,"Hoke County, NC",48420,18.4,35.01723,-79.241964,55234
37095,NC,"Hyde County, NC",43112,9.4,35.40816,-76.153687,4937
37097,NC,"Iredell County, NC",68308,27.5,35.80636,-80.874545,181806
37099,NC,"Jackson County, NC",47759,30.5,35.28646,-83.130641,43938
37101,NC,"Johnston County, NC",62835,21.8,35.51341,-78.367267,209339
37103,NC,"Jones County, NC",46275,13.1,35.03216,-77.356443,9419
37105,NC,"Lee County, NC",53114,20.9,35.47608,-79.17222,61779
37107,NC,"Lenoir County, NC",39947,14.5,35.23806,-77.639023,55949
37109,NC,"Lincoln County, NC",70479,21.4,35.48783,-81.225176,86111
37111,NC,"McDowell County, NC",46370,16.9,35.68223,-82.048029,45756
37113,NC,"Macon County, NC",46279,24.2,35.15296,-83.421901,35858
37115,NC,"Madison County, NC",50062,27.6,35.86408,-82.712731,21755
37117,NC,"Martin County, NC",39413,16.8,35.84106,-77.112867,22440
37119,NC,"Mecklenburg County, NC",69455,44.8,35.24686,-80.833832,1110356
37121,NC,"Mitchell County, NC",47675,18.8,36.0131,-82.163554,14964
37123,NC,"Montgomery County, NC",46497,14.7,35.33807,-79.904196,27173
37125,NC,"Moore County, NC",63942,36.9,35.31016,-79.480664,100880
37127,NC,"Nash County, NC",50902,20.9,35.96595,-77.987555,94298
37129,NC,"New Hanover County, NC",57252,39.3,34.17747,-77.871378,234473
37131,NC,"Northampton County, NC",39777,12.8,36.42177,-77.398352,19483
37133,NC,"Onslow County, NC",50645,21.4,34.76346,-77.503297,197938
37135,NC,"Orange County, NC",74314,57.6,36.0625,-79.119355,148476
37137,NC,"Pamlico County, NC",52522,19.4,35.14746,-76.665069,12726
37139,NC,"Pasquotank County, NC",51245,20.5,36.26528,-76.260355,39824
37141,NC,"Pender County, NC",60405,26.4,34.51258,-77.888029,63060
37143,NC,"Perquimans County, NC",50804,20.4,36.17826,-76.404269,13463
37145,NC,"Person County, NC",54553,15.3,36.38639,-78.965471,39490
37147,NC,"Pitt County, NC",52961,31.8,35.59107,-77.372404,180742
37149,NC,"Polk County, NC",53405,31.7,35.27893,-82.167667,20724
37151,NC,"Randolph County, NC",50129,15.8,35.70992,-79.806215,143667
37153,NC,"Richmond County, NC",40518,13.9,35.00196,-79.747809,44829
37155,NC,"Robeson County, NC",36366,13.2,34.63921,-79.100881,130625
37157,NC,"Rockingham County, NC",44686,15,36.38093,-79.782889,91010
37159,NC,"Rowan County, NC",52051,18.7,35.63922,-80.525344,142088
37161,NC,"Rutherford County, NC",44547,17.3,35.40275,-81.919583,67029
37163,NC,"Sampson County, NC",45997,12.8,34.99058,-78.371382,63531
37165,NC,"Scotland County, NC",39197,15.5,34.84002,-79.477337,34823
37167,NC,"Stanly County, NC",58303,15.8,35.31052,-80.254355,62806
37169,NC,"Stokes County, NC",52356,13.3,36.4042,-80.239271,45591
37171,NC,"Surry County, NC",48637,16.8,36.41542,-80.686463,71783
37173,NC,"Swain County, NC",46075,16,35.56885,-83.465614,14271
37175,NC,"Transylvania County, NC",55628,31.5,35.2101,-82.816696,34385
37177,NC,"Tyrrell County, NC",37680,9.7,35.87042,-76.165345,4016
37179,NC,"Union County, NC",86138,34.8,34.9915,-80.530131,239859
37181,NC,"Vance County, NC",40450,12.9,36.36548,-78.405434,44535
37183,NC,"Wake County, NC",84377,51.8,35.78985,-78.650624,1111761
37185,NC,"Warren County, NC",37027,15.5,36.39798,-78.099924,19731
37187,NC,"Washington County, NC",40157,11.3,35.84459,-76.572334,11580
37189,NC,"Watauga County, NC",51630,41.6,36.23537,-81.709919,56177
37191,NC,"Wayne County, NC",45634,19.5,35.36274,-78.004826,123131
37193,NC,"Wilkes County, NC",45250,15.5,36.2093,-81.165354,68412
37195,NC,"Wilson County, NC",42414,19.6,35.70413,-77.918982,81801
37197,NC,"Yadkin County, NC",50929,11.3,36.15877,-80.665164,37667
37199,NC,"Yancey County, NC",47664,20,35.8895,-82.30398,18069
38001,ND,"Adams County, ND",55880,28.6,46.09682,-102.533198,2216
38003,ND,"Barnes County, ND",60689,27.2,46.94255,-98.070195,10415
38005,ND,"Benson County, ND",45709,15.6,48.07174,-99.361987,6832
38007,ND,"Billings County, ND",69528,26.3,47.00928,-103.364924,928
38009,ND,"Bottineau County, ND",62904,23.7,48.79441,-100.831257,6282
38011,ND,"Bowman County, ND",65411,24.3,46.10781,-103.506586,3024
38013,ND,"Burke County, ND",67545,22.3,48.78645,-102.520087,2115
38015,ND,"Burleigh County, ND",73565,35.1,46.97184,-100.462001,95626
38017,ND,"Cass County, ND",63977,39.4,46.927,-97.252375,181923
38019,ND,"Cavalier County, ND",63484,21.2,48.76844,-98.46379,3762
38021,ND,"Dickey County, ND",57490,26.7,46.10776,-98.496518,4872
38023,ND,"Divide County, ND",61506,18.4,48.81814,-103.497653,2264
38025,ND,"Dunn County, ND",75723,21,47.35461,-102.612365,4424
38027,ND,"Eddy County, ND",54465,24.3,47.72344,-98.900475,2287
38029,ND,"Emmons County, ND",53073,16.5,46.28426,-100.237842,3241
38031,ND,"Foster County, ND",54917,24.1,47.46433,-98.872817,3210
38033,ND,"Golden Valley County, ND",58370,28.1,46.93892,-103.844612,1761
38035,ND,"Grand Forks County, ND",57388,34.5,47.926,-97.450851,69451
38037,ND,"Grant County, ND",41841,17.4,46.35783,-101.639049,2274
38039,ND,"Griggs County, ND",56527,25.9,47.46346,-98.232444,2231
38041,ND,"Hettinger County, ND",54600,14.4,46.43494,-102.458385,2499
38043,ND,"Kidder County, ND",50570,17.9,46.93539,-99.742727,2480
38045,ND,"LaMoure County, ND",56059,24,46.4642,-98.526057,4046
38047,ND,"Logan County, ND",51496,16.4,46.46928,-99.504585,1850
38049,ND,"McHenry County, ND",59661,19.8,48.23384,-100.633267,5745
38051,ND,"McIntosh County, ND",47349,16.8,46.11703,-99.443041,2497
38053,ND,"McKenzie County, ND",86890,26.1,47.74248,-103.403215,15024
38055,ND,"McLean County, ND",67453,20.5,47.65306,-101.421794,9450
38057,ND,"Mercer County, ND",83341,21.6,47.30328,-101.820765,8187
38059,ND,"Morton County, ND",68051,26.3,46.71379,-101.279743,31364
38061,ND,"Mountrail County, ND",69040,20.6,48.21029,-102.364756,10545
38063,ND,"Nelson County, ND",56098,22.7,47.91867,-98.204428,2879
38065,ND,"Oliver County, ND",72919,18.7,47.11808,-101.33142,1959
38067,ND,"Pembina County, ND",59970,20.4,48.7669,-97.545405,6801
38069,ND,"Pierce County, ND",56753,19.2,48.23888,-99.966497,3975
38071,ND,"Ramsey County, ND",60710,26.1,48.26555,-98.737329,11519
38073,ND,"Ransom County, ND",66422,19.7,46.44928,-97.647554,5218
38075,ND,"Renville County, ND",84986,17.8,48.71278,-101.658152,2327
38077,ND,"Richland County, ND",62837,21.6,46.26522,-96.93796,16177
38079,ND,"Rolette County, ND",45296,20,48.76827,-99.840463,14176
38081,ND,"Sargent County, ND",67551,17.5,46.10821,-97.63003,3898
38083,ND,"Sheridan County, ND",58725,10.9,47.58137,-100.341499,1315
38085,ND,"Sioux County, ND",37133,16.2,46.10928,-101.047525,4230
38087,ND,"Slope County, ND",52695,26.5,46.44583,-103.462462,750
38089,ND,"Stark County, ND",68759,22.9,46.81703,-102.662026,31489
38091,ND,"Steele County, ND",67661,27.5,47.45829,-97.718895,1890
38093,ND,"Stutsman County, ND",60297,23.5,46.9711,-98.957592,20704
38095,ND,"Towner County, ND",53024,18.2,48.68218,-99.248158,2189
38097,ND,"Traill County, ND",69443,26.8,47.44622,-97.164754,8036
38099,ND,"Walsh County, ND",59153,16.8,48.37698,-97.72223,10641
38101,ND,"Ward County, ND",68634,28.3,48.21669,-101.540537,67641
38103,ND,"Wells County, ND",56167,22.1,47.58085,-99.671502,3834
38105,ND,"Williams County, ND",84606,24.8,48.34587,-103.4874,37589
39001,OH,"Adams County, OH",43145,12.9,38.84168,-83.474173,27698
39003,OH,"Allen County, OH",58271,17.8,40.77153,-84.106546,102351
39005,OH,"Ashland County, OH",52554,21.1,40.84327,-82.270121,53484
39007,OH,"Ashtabula County, OH",47388,14.1,41.90664,-80.745641,97241
39009,OH,"Athens County, OH",43621,29.7,39.33385,-82.046008,65327
39011,OH,"Auglaize County, OH",64227,18.9,40.56131,-84.224018,45656
39013,OH,"Belmont County, OH",50166,16.2,40.01768,-80.967727,67006
39015,OH,"Brown County, OH",58441,14.2,38.93138,-83.866772,43432
39017,OH,"Butler County, OH",68611,29.8,39.43992,-84.565397,383134
39019,OH,"Carroll County, OH",56999,13.6,40.57988,-81.090787,26914
39021,OH,"Champaign County, OH",62077,14.9,40.13276,-83.767543,38885
39023,OH,"Clark County, OH",50832,18.6,39.91703,-83.783676,134083
39025,OH,"Clermont County, OH",68724,28,39.05208,-84.149614,206428
39027,OH,"Clinton County, OH",52870,18.7,39.41404,-83.814542,41968
39029,OH,"Columbiana County, OH",52693,14.8,40.76846,-80.777231,101883
39031,OH,"Coshocton County, OH",49679,12.5,40.29672,-81.930112,36600
39033,OH,"Crawford County, OH",49484,14.8,40.84851,-82.924771,41494
39035,OH,"Cuyahoga County, OH",52503,31.9,41.76039,-81.724217,1235072
39037,OH,"Darke County, OH",56824,14.7,40.13218,-84.620438,51113
39039,OH,"Defiance County, OH",60918,16.7,41.32168,-84.486433,38087
39041,OH,"Delaware County, OH",110252,54.4,40.27894,-83.007462,209177
39043,OH,"Erie County, OH",60790,22.7,41.55401,-82.525897,74266
39045,OH,"Fairfield County, OH",71782,27.2,39.75294,-82.628276,157574
39047,OH,"Fayette County, OH",51023,16.1,39.55385,-83.459327,28525
39049,OH,"Franklin County, OH",64648,39.3,39.96945,-83.008258,1316756
39051,OH,"Fulton County, OH",64334,17.2,41.59726,-84.124267,42126
39053,OH,"Gallia County, OH",48094,15.3,38.81705,-82.301746,29898
39055,OH,"Geauga County, OH",79865,38.1,41.49932,-81.173505,93649
39057,OH,"Greene County, OH",69709,39,39.68748,-83.894894,168937
39059,OH,"Guernsey County, OH",48283,14.2,40.05667,-81.497875,38875
39061,OH,"Hamilton County, OH",60251,37.1,39.19693,-84.544187,817473
39063,OH,"Hancock County, OH",62720,26.7,41.00047,-83.666034,75783
39065,OH,"Hardin County, OH",51155,16.6,40.66042,-83.664077,31365
39067,OH,"Harrison County, OH",50137,10.1,40.29232,-81.091565,15040
39069,OH,"Henry County, OH",61351,18,41.33507,-84.065882,27006
39071,OH,"Highland County, OH",47126,12.6,39.18449,-83.603668,43161
39073,OH,"Hocking County, OH",51016,14.8,39.49034,-82.483445,28264
39075,OH,"Holmes County, OH",62596,8.9,40.56531,-81.929869,43960
39077,OH,"Huron County, OH",56704,13.6,41.14508,-82.594641,58266
39079,OH,"Jackson County, OH",50671,15.3,39.01348,-82.614142,32413
39081,OH,"Jefferson County, OH",47652,15.3,40.39919,-80.76141,65325
39083,OH,"Knox County, OH",59957,22.8,40.40362,-82.422393,62322
39085,OH,"Lake County, OH",65040,27.9,41.92412,-81.392643,230149
39087,OH,"Lawrence County, OH",46433,14.3,38.60387,-82.517186,59463
39089,OH,"Licking County, OH",66321,26.2,40.09361,-82.481251,176862
39091,OH,"Logan County, OH",60624,16,40.38755,-83.766343,45672
39093,OH,"Lorain County, OH",59201,24,41.43881,-82.179722,309833
39095,OH,"Lucas County, OH",49924,26.3,41.68232,-83.468867,428348
39097,OH,"Madison County, OH",65696,16.9,39.89661,-83.400885,44731
39099,OH,"Mahoning County, OH",48018,24.1,41.01088,-80.770396,228683
39101,OH,"Marion County, OH",51479,13.1,40.58821,-83.172927,65093
39103,OH,"Medina County, OH",78540,33.3,41.11605,-81.899566,179746
39105,OH,"Meigs County, OH",43754,12.8,39.08981,-82.028397,22907
39107,OH,"Mercer County, OH",67075,16.7,40.53533,-84.632059,41172
39109,OH,"Miami County, OH",63524,22.6,40.05333,-84.228414,106987
39111,OH,"Monroe County, OH",48231,11.9,39.72597,-81.090658,13654
39113,OH,"Montgomery County, OH",54704,27.4,39.75522,-84.290546,531687
39115,OH,"Morgan County, OH",46883,11.3,39.62495,-81.861699,14508
39117,OH,"Morrow County, OH",59498,13.5,40.52527,-82.797729,35328
39119,OH,"Muskingum County, OH",52105,15.5,39.96605,-81.943506,86215
39121,OH,"Noble County, OH",50788,10.3,39.76723,-81.452604,14424
39123,OH,"Ottawa County, OH",63352,22.4,41.54447,-83.009253,40525
39125,OH,"Paulding County, OH",58100,14.1,41.11914,-84.576967,18672
39127,OH,"Perry County, OH",51875,12.3,39.74319,-82.237953,36134
39129,OH,"Pickaway County, OH",63931,18.6,39.64895,-83.052827,58457
39131,OH,"Pike County, OH",46255,13.8,39.07137,-83.052921,27772
39133,OH,"Portage County, OH",57439,28.7,41.16864,-81.196932,162466
39135,OH,"Preble County, OH",62128,15.8,39.73791,-84.645358,40882
39137,OH,"Putnam County, OH",73454,20.3,41.02453,-84.129879,33861
39139,OH,"Richland County, OH",51883,17.8,40.77417,-82.542715,121154
39141,OH,"Ross County, OH",54728,16.6,39.32376,-83.059585,76666
39143,OH,"Sandusky County, OH",58415,16,41.35529,-83.142735,58518
39145,OH,"Scioto County, OH",45410,15,38.81502,-82.999028,75314
39147,OH,"Seneca County, OH",55664,15.2,41.12001,-83.127436,55178
39149,OH,"Shelby County, OH",64304,17.4,40.33668,-84.204143,48590
39151,OH,"Stark County, OH",55623,22.8,40.81413,-81.365667,370606
39153,OH,"Summit County, OH",57753,32.1,41.12185,-81.534936,541013
39155,OH,"Trumbull County, OH",47966,18.5,41.30894,-80.767656,197974
39157,OH,"Tuscarawas County, OH",54150,15.8,40.44744,-81.471157,91987
39159,OH,"Union County, OH",91597,33,40.2959,-83.367042,58988
39161,OH,"Van Wert County, OH",55361,16.2,40.85552,-84.585775,28275
39163,OH,"Vinton County, OH",46301,11.5,39.25201,-82.485961,13085
39165,OH,"Warren County, OH",91645,42.3,39.42565,-84.169906,234602
39167,OH,"Washington County, OH",52565,19.2,39.45068,-81.490653,59911
39169,OH,"Wayne County, OH",58747,21.9,40.82966,-81.887194,115710
39171,OH,"Williams County, OH",54239,15,41.56496,-84.584323,36692
39173,OH,"Wood County, OH",64723,33.1,41.36018,-83.622682,130817
39175,OH,"Wyandot County, OH",61733,15.7,40.84012,-83.313172,21772
40001,OK,"Adair County, OK",39589,11.6,35.8975,-94.651671,22194
40003,OK,"Alfalfa County, OK",57497,20.2,36.7297,-98.323445,5702
40005,OK,"Atoka County, OK",41872,15,34.37481,-96.034705,13758
40007,OK,"Beaver County, OK",55397,19.7,36.74833,-100.483056,5311
40009,OK,"Beckham County, OK",50512,17.3,35.27395,-99.671638,21859
40011,OK,"Blaine County, OK",50574,16.6,35.87778,-98.428934,9429
40013,OK,"Bryan County, OK",44074,22.8,33.964,-96.264137,47995
40015,OK,"Caddo County, OK",45755,16.3,35.16792,-98.381045,28762
40017,OK,"Canadian County, OK",75111,26.8,35.54342,-97.979836,148306
40019,OK,"Carter County, OK",51895,20.6,34.25185,-97.287927,48111
40021,OK,"Cherokee County, OK",45544,25,35.90437,-94.996796,48657
40023,OK,"Choctaw County, OK",37131,12.3,34.02765,-95.554208,14672
40025,OK,"Cimarron County, OK",47602,22.6,36.75528,-102.508735,2137
40027,OK,"Cleveland County, OK",64706,32.5,35.20312,-97.328332,284014
40029,OK,"Coal County, OK",41273,17.6,34.58286,-96.288039,5495
40031,OK,"Comanche County, OK",51184,22.5,34.66263,-98.476597,120749
40033,OK,"Cotton County, OK",46450,13.2,34.29068,-98.373438,5666
40035,OK,"Craig County, OK",42978,14.8,36.76389,-95.201553,14142
40037,OK,"Creek County, OK",54737,16.3,35.90773,-96.379793,71522
40039,OK,"Custer County, OK",51803,25.5,35.6456,-98.997386,29003
40041,OK,"Delaware County, OK",44602,17.6,36.39337,-94.808206,43009
40043,OK,"Dewey County, OK",56316,24.5,35.97843,-99.014094,4891
40045,OK,"Ellis County, OK",54013,20,36.22426,-99.750139,3859
40047,OK,"Garfield County, OK",58381,22.4,36.37827,-97.787729,61056
40049,OK,"Garvin County, OK",46786,14.5,34.70935,-97.312723,27711
40051,OK,"Grady County, OK",63647,19.7,35.02106,-97.88689,55834
40053,OK,"Grant County, OK",60303,23.1,36.78825,-97.788151,4333
40055,OK,"Greer County, OK",38641,13.5,34.93526,-99.552968,5712
40057,OK,"Harmon County, OK",37988,21.3,34.74597,-99.844194,2653
40059,OK,"Harper County, OK",40265,22,36.80046,-99.662842,3688
40061,OK,"Haskell County, OK",41643,14.7,35.23229,-95.109578,12627
40063,OK,"Hughes County, OK",37631,12.9,35.05293,-96.251183,13279
40065,OK,"Jackson County, OK",48430,20.9,34.59395,-99.41221,24530
40067,OK,"Jefferson County, OK",39785,13.9,34.10509,-97.838814,6002
40069,OK,"Johnston County, OK",41805,17.2,34.31346,-96.654255,11085
40071,OK,"Kay County, OK",48522,19.1,36.81484,-97.143755,43538
40073,OK,"Kingfisher County, OK",68839,23.6,35.94943,-97.934568,15765
40075,OK,"Kiowa County, OK",39788,17.4,34.92149,-98.981617,8708
40077,OK,"Latimer County, OK",42014,17.2,34.87514,-95.272263,10073
40079,OK,"Le Flore County, OK",42378,15.1,34.89964,-94.703491,49853
40081,OK,"Lincoln County, OK",51012,15.1,35.70312,-96.881392,34877
40083,OK,"Logan County, OK",66625,27.6,35.91415,-97.450764,48011
40085,OK,"Love County, OK",51481,14.5,33.95778,-97.245124,10253
40087,OK,"McClain County, OK",75009,24.2,35.01641,-97.449811,40474
40089,OK,"McCurtain County, OK",40803,13.2,34.11707,-94.766086,32832
40091,OK,"McIntosh County, OK",40614,14.2,35.36909,-95.671764,19596
40093,OK,"Major County, OK",59690,19.4,36.31312,-98.542015,7629
40095,OK,"Marshall County, OK",45005,15.7,34.02701,-96.770533,16931
40097,OK,"Mayes County, OK",49293,14.6,36.3038,-95.235638,41100
40099,OK,"Murray County, OK",50965,18.5,34.48577,-97.071557,14073
40101,OK,"Muskogee County, OK",43392,19.5,35.61755,-95.383911,67997
40103,OK,"Noble County, OK",56307,21.1,36.3849,-97.236335,11131
40105,OK,"Nowata County, OK",47456,10.7,36.78962,-95.613312,10076
40107,OK,"Okfuskee County, OK",39265,11.6,35.4668,-96.327762,11993
40109,OK,"Oklahoma County, OK",56272,31.8,35.55461,-97.409401,797434
40111,OK,"Okmulgee County, OK",41725,14.1,35.64688,-95.96458,38465
40113,OK,"Osage County, OK",50667,17.6,36.62468,-96.408385,46963
40115,OK,"Ottawa County, OK",41530,14.1,36.83576,-94.802681,31127
40117,OK,"Pawnee County, OK",47646,16.1,36.3137,-96.696669,16376
40119,OK,"Payne County, OK",43025,36.9,36.07923,-96.975255,81784
40121,OK,"Pittsburg County, OK",47215,15.5,34.92554,-95.74813,43654
40123,OK,"Pontotoc County, OK",49510,28.1,34.72107,-96.692738,38284
40125,OK,"Pottawatomie County, OK",52747,18.3,35.21139,-96.957007,72592
40127,OK,"Pushmataha County, OK",37718,15,34.3779,-95.408085,11096
40129,OK,"Roger Mills County, OK",59286,18.5,35.70855,-99.741572,3583
40131,OK,"Rogers County, OK",67054,24.3,36.37808,-95.601337,92459
40133,OK,"Seminole County, OK",40725,14.1,35.15837,-96.602858,24258
40135,OK,"Sequoyah County, OK",43038,13.3,35.50244,-94.750757,41569
40137,OK,"Stephens County, OK",47826,17.4,34.48136,-97.855607,43143
40139,OK,"Texas County, OK",56014,22.3,36.74196,-101.488434,19983
40141,OK,"Tillman County, OK",41251,17.7,34.37109,-98.931701,7250
40143,OK,"Tulsa County, OK",57668,31.2,36.12012,-95.941731,651552
40145,OK,"Wagoner County, OK",65191,23.3,35.96348,-95.5141,81289
40147,OK,"Washington County, OK",62515,28.6,36.70438,-95.906155,51527
40149,OK,"Washita County, OK",50823,20.4,35.29018,-98.991962,10916
40151,OK,"Woods County, OK",40684,30.6,36.76514,-98.868967,8793
40153,OK,"Woodward County, OK",73253,19.8,36.42562,-99.273661,20211
41001,OR,"Baker County, OR",48530,22.3,44.70343,-117.691933,16124
41003,OR,"Benton County, OR",69148,53.6,44.49062,-123.426317,93053
41005,OR,"Clackamas County, OR",80539,36.8,45.16049,-122.195127,418187
41007,OR,"Clatsop County, OR",59339,24.6,46.02451,-123.705014,40224
41009,OR,"Columbia County, OR",72285,17.8,45.94193,-123.081079,52354
41011,OR,"Coos County, OR",49504,17.9,43.18419,-124.092557,64487
41013,OR,"Crook County, OR",58739,16.6,44.16305,-120.371585,24404
41015,OR,"Curry County, OR",51267,24,42.46667,-124.211407,22925
41017,OR,"Deschutes County, OR",71880,34.2,43.91512,-121.225575,197692
